Commit SHA,Commit message
7f7606070bd97444cee1c130022b4b7929d3c875,'Fixed a documentation typo\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10412 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
8415c057fb65cd3fb53bf3c1d38c00d0ab458cad,"'Fixed #10423, a type on the `AdminSite.admin_view` docstring.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10410 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
07465b635d4c3df50181bbb85bc2c3c6811822b2,'Fixed a small error in the docs that I missed from [10408].\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10409 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
bb15cee58a43eeb0d060f8a31f9078b3406f195a,"'Made a bunch of improvements to admin actions. Be warned: this includes one minor but BACKWARDS-INCOMPATIBLE change.\n\nThese changes are:\n\n    * BACKWARDS-INCOMPATIBLE CHANGE: action functions and action methods now share the same signature: `(modeladmin, request, queryset)`. Actions defined as methods stay the same, but if you\'ve defined an action as a standalone function you\'ll now need to add that first `modeladmin` argument.\n    * The delete selected action is now a standalone function registered site-wide; this makes disabling it easy.\n    * Fixed #10596: there are now official, documented `AdminSite` APIs for dealing with actions, including a method to disable global actions. You can still re-enable globally-disabled actions on a case-by-case basis.\n    * Fixed #10595: you can now disable actions for a particular `ModelAdmin` by setting `actions` to `None`.\n    * Fixed #10734: actions are now sorted (by name).\n    * Fixed #10618: the action is now taken from the form whose ""submit"" button you clicked, not arbitrarily the last form on the page.\n    * All of the above is documented and tested.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10408 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
d0c897d6605a95c3e7826ee7f01ef20979977ebb,"'Made a set of small test changes to avoid leaving temp files hanging around after running the test suite. First, fixed a couple of places where temp dirs were (or could be) created without later being deleted. Second, added a missing close() before unlink() since Windows raises an error on an attempt to remove an open file.  Finally, in the file_uploads tests, avoided opening-by-name temporary files that we already have a descriptor for.  Doing additional opens seems to run afoul of the Windows issue with deleting open files, so it generally works better to just seek back to 0 instead of calling open multiple times. \n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10406 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
6d5492630d22c839142a38846aa8b7e2340427cb,'Fixed a sloppy test auth test. [10400] revealed that the auth test was relying on the weird difference between calling a management from the shell and from `call_command`. That this worked in the first case was pretty much an accident.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10404 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
dd966f081a36cc3ee87f703bf81e821f3500fbb1,'Fixed the test case from [10399] to be more robust against the order in which test cases are executed.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10402 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
8da2322cad6a27647cbe2fce674d3742bb6bf88f,"'Fixed #10080: `call_command` now takes option defaults into account, sparing individual commands from any difference between `call_command` and being run from the shell. Thanks, Alex Koshelev.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10400 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
20b598bf3e430ac969f06c290ab69555b9604922,"'Fixed #9989: fixed a subtle edge case where removing signals could break. Thanks, ferringb.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10398 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
df7ffe616ad0f0bdd29aecca97462f567ee75fd8,"'Fixed #8900: Added errno=13 (permission denied) to the class of ignored OSErrors when attempting to delete the old file in file_move_safe.\n\nThis error was seen on Windows with Pythons < 2.5.  In the case where the error was seen, the old file is auto-deleted on close anyway by the Windows-specific NamedTemporaryFile support.\n\nNo new test because the failure could be seen when running the file_uploads test with Python 2.3/2.4 on Windows.  With this fix file_uploads runs clean in that environment.\n\nWhile in the neignborhood fixed up the docstrings to better match the reality of what the code does and what the function is named.\n\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10396 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
63143d5d9d4f0f4dc6a4948fca24d904e72f3d35,"""Fixed the test added for #9005 to use the e.args[0] instead of e.message. Exceptions didn't have 'message' before Python 2.5, and it was deprecated as of Python 2.6. args[0] works without error or DeprecationWarning from Python 2.3 through 2.6.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10394 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
48e01d2b3db28be153feae7f3cecb09941a4e41b,"'Fixed up the introspection code and tests added for #9779 to run under Python 2.3, which has neither set nor rsplit.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10392 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
668bc4f7bef79c7177bfa5b7dabd1403e0d6fa30,"""Fixed #10254: Changed the regex in get_valid_filename to allow unicode alphanumerics (thanks gulliver).  Also updated the file_uploads test for this case to check the name after saving the uploaded file. As it was the test ensured that files with unicode characters in their names could be uploaded, but it wasn't actually ensuring that the unicode characters were preserved through save.  \n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10388 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
ff166a3cdce99e93c97a19781b17d60e67d70f99,'Fixed #10065 -- Corrected an error message when an empty urlpattern object is provided. Thanks to Matthew Flanagan for the patch.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10385 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
2b1934ff3c3f80f58cc35bdcc03ae1b0ea6eb17e,"'Fixed a problem when computing deferred fields on multiple related models.\n\nFixed #10710, as this fixes the second bug reported there.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10384 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
0a89a57ffc491f2d1ff9a19e792739f67a945be3,"'Fixed deferred fields and select_related() interaction.\n\nLoading related models when some fields were deferred was resulting in\nincorrect offsets being used into the results row, causing the wrong data to be\nassigned to attributes.\n\nRefs #10710. This fixes the first of two bugs reported there.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10383 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
dded5f52cc1dbe0e58b64a3217e12e72da7bed23,'Fixed #10695 -- Fixed implementation of deferred attribute retrieval.\n\nThe original implementation had a few silly bugs in it that meant that data was\nnot being used only on the instance of the class that it was appropriate for\n(one of the traps when using class-level things). No more!\n\nThanks to Justin Bronn and Alex Gaynor for the patch.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10382 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
ffffdedfd16ec9e8471368afab15782adddf3452,"""Fixed #9991: correctly introspect PostgreSQL 'real' types.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10379 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
374b02e37439340fa9ae075b4ca32cfb13ce593c,"'Fixed #10372: made `get_svn_revision()` more robust. Thanks, mboersma.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10377 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
ffe8994014b891cb50d3ac6a27d8853698dec9c8,"'Fixed #10522: accept tuples in `generic_inlineformset_factor(exclude)`. Thanks, mk.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10375 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
595c092a293396eab80c6da8654f6705a28c7431,'Fixed #9546: GenericRelations inherited from base models no longer query using the wrong content type.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10373 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
c6c25adf6d9f71ea11f61392f6f3d221f01e5216,"'Fixed a whole bunch of small docs typos, errors, and ommissions.\n\nFixes #8358, #8396, #8724, #9043, #9128, #9247, #9267, #9267, #9375, #9409, #9414, #9416, #9446, #9454, #9464, #9503, #9518, #9533, #9657, #9658, #9683, #9733, #9771, #9835, #9836, #9837, #9897, #9906, #9912, #9945, #9986, #9992, #10055, #10084, #10091, #10145, #10245, #10257, #10309, #10358, #10359, #10424, #10426, #10508, #10531, #10551, #10635, #10637, #10656, #10658, #10690, #10699, #19528.\n\nThanks to all the respective authors of those tickets.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10371 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
d2a8bc5b40bdceb57d2e23e75ea81ba495e6bbb5,"'Fixed #10681 -- Work around (by ignoring) invalid ETag headers.\n\nThis is a hack to work around problems in the Real World. Apparently, Opera\n9.64 has been observed sending malformed headers. We now compromise our high\nprinciples and simply ignore such bad behaviour.\n\nPatch from Ivan Sagalaev.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10370 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
8d42902f1908c2fd5a894e082d3a8aead75d1c28,'Fixed #9745 -- Added the `GeoQuerySet` methods `snap_to_grid` and `geojson`.\n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10369 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
9828557731072ccc5734bed520d6efcde620dc1d,"'Fixed #9520: make the date filter fail silently for non-date values. Thanks, Andrew Badr and Eric Holscher.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10365 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
ef9bedf8153f921e3a4a6c131dd0334bfb8198e9,"'Fixed #9779: added support for relation detection to inspectdb under SQLite. Thanks, gabbott and ramiro.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10364 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
bb2aa792af71521c5572f8f63cc718863393dda7,"""Fixed #10063: stop passing the -W flag to psql since it isn't needed and interferes with .pgpass. Thanks, Walter.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10360 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
73c0556911858797e5345bda3a028a5f2658e7ea,"""Fixed #10053: the most exciting commit you'll ever see.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10358 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
25130b9675e5a53926ad45d828460341679d49fe,"'Fixed #10670: fixed reusing QuerySets previously used in a filter expression. Thanks, Alex Gaynor.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10357 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
751234bfd9afa76bafa93e17b6ed8a5d99a3010f,'Fixed the test in [10351] to work reguardless of the test settings.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10355 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
8f7aa84def3c13dd706aae1f5bfbcdb54b0696ee,"'Fixed #9651: fixed save_as with inline forms. Thanks, kmike and Mnewman.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10353 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
64e82fb648ebdd7c98fa5f1cffb1e21f1918cf4d,"'Fixed #10043 -- widthratio tag now accepts a variable for the max_width argument.\n\nThe max_width argument now passes through FilterExpression which by side-affect\nallows float values, but will be truncated.\n\nThanks obeattie and Eric Holscher for patches.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10352 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
624caace17dbb9e22f5a4c6c08937d68cbdbb066,"""Fixed #9005: don't wig out when reversing a URL if SETTINGS_MODULE isn't set. While I was there, I fixed #10599 by re-raising the original error message, which is almost always a better idea. Thanks, Eric\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10350 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
dc832d7753a0c65db5eca5ce0b2d046bd0d299e8,"""Fixed some silly assumptions about pk's that broke the test suite under postgresql.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10348 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
c4f7bf8312a520ecd4bfcfb3f4868e5de9ab11ae,'Fixed #9847: mark the permission denied message for translation.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10346 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
c860758a574432a2eaef72d609535d40455cbfa2,"'Fixed #8895: expose the debug setting to fastcgi. Thanks, paulegan.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10345 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
a50c6f1f24afc45124a1d4433794bfacd645851d,"'Fixed #10538: use a prefix for HTML ids on the admin doc page to avoid conflicts with existing elements. Thanks, Justin Lilly.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10343 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
2a994716a1103be3a8da07a0a625cae7a1b38a13,"'Fixed #10265: fixed a bug when generating a password reset token for a user created on the same request. Thanks, crucialfelix.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10341 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
226ab592e2ef50c96cb1005eb7338552feef4735,'Fixed #8889: make admindocs function view work with class-based views.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10337 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
16c9df0a761732b8e3acbfa39b940ffde0b1dbf3,"'Fixed #10016: the cache middleware no longer vomits when handed long URLs. Thanks, Matt Croydon.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10335 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
644e98136ad0e1d3c79b465a045440c2f77be660,"'Fixed #9644: fix a thread sync issue in the locmem cache. Thanks, mrts.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10333 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
3e6f4674e2fc190c2116d77066d18f42bd3bcbae,"'Fixed #10460: the logout view can now redirect like the rest of the auth views. Thanks, chronos and steingrd.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10332 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
35a1f22bc2f7d9fcf836a7295433c6565f5949ec,"""Fixed #10106: added is_active to user admin's list_display.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10331 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
19b9211a3b5424e7908a288c5008bf972cc472f4,"""Fixed #9881: Added the  to the login view context, not just the site's name. Thanks, nessita.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10330 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
e6ad4fb901c4d3bbaff1ad01bb8cc93852c20e1e,'Fixed #9474: user_passes_test may now be applied multiple times.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10328 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
03de1fe5f4269f9b8ad9f61ce7810e8a73d95b4f,"'Fixed #9871 -- Geometry objects are now returned in dictionaries and tuples returned by `values()` and `values_list()`, respectively;  updated `GeoQuery` methods to be compatible with `defer()` and `only`; removed defunct `GeomSQL` class; and removed redundant logic from `Query.get_default_columns`. \n\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10326 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
f1c64816bbee4b8fc7477b8407c6999960776291,'Fixed #10693: updated  params in the docs.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10324 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
02652f359dc7463535989a1933e1e7debd16b4df,"""Fixed #10684: updated Carl's name in AUTHORS.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10323 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
6474092e9a55af5e5096bf934e17fe6371181cf0,'Fixed a bug introduced by [10316].\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10319 bcc190cf-cafb-0310-a4f2-bffc1f526a37'
ee17cabba0e1f2cbb85b2044eda43108e3f4371c,"'Fixed #9969: choices with options groups (added in [7977]) now work correctly in the admin with list_display and list_filter. Thanks, ramiro.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10318 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
a2dec37c413cc1b9fd205047e15602e4bc41de1f,"'Fixed #9908: allow individual app index templates in the admin. Thanks, arne.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10317 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
da0c6908e8b55af37862eb643365ac6fb83e948b,"'Fixed #9473: FormWizard now works with NullBooleanFields. As a bonus, we now have the beginnings of a test suite for FormWizard. Thanks, Keith Bussell.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10316 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
a274ad9277d0d5c92da71d82f23e78c72d2013df,"""Fixed #8853: don't automatically append .html in the admindoc :template: role. Thanks, Ben Spaulding.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10315 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
f83af07ce39573786919b1e7980f3f4e07528531,"'Fixed #7510: the ModelAdmin now uses `self.queryset` instead of the default manager. Thanks, Alex Gaynor.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10314 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
1f74e3382fe8704270c4dcba49f2c25a433bfcc8,"'Fixed #10031: updated SQLite database docs to more strongly indicate the problems with versions before 3.3.6. Thanks, ramiro.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10311 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
efd7141d70c011dd9d49c7ae5fdaa57100a6dbed,"""Fixed #9452. InlineModelAdmin docs now mention the right default for 'form'.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10309 bcc190cf-cafb-0310-a4f2-bffc1f526a37"""
4a44498dcfc9f817c0e0d1039af207e0de5b149c,"'Fixed a silly typo in databases ref. Thanks, Alex.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10304 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
516051bfd2b537f441c46359cce7eacbf15fc4b8,"'A whole lotta documentation fixes: Fixes #8704, #8826, #8980, #9243, #9343, #9529,\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10303 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
58298fae71f59e3c2b3be40feda57f2b19690045,"'Fixed #9970: added mod_wsgi docs. Thanks, Alex Gaynor.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10280 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
a68c4a85ce4f80634aaaba37553db48ba3d3d8fd,"'Fixed #10513: floatformat now works with floatish things, not just real floats. Thanks, Alex.\n\ngit-svn-id: http://code.djangoproject.com/svn/django/trunk@10278 bcc190cf-cafb-0310-a4f2-bffc1f526a37'"
